Date,Price
2018-01-02,152.42252816560787
2018-01-03,155.4117617302224
2018-01-04,157.6498948270003
2018-01-05,158.17669895780955
2018-01-08,157.47918488950975
2018-01-09,159.8252523241668
2018-01-10,156.72319177419797
2018-01-11,160.9033240113058
2018-01-12,159.9007485044225
2018-01-16,157.85364078813205
2018-01-17,160.93192764957382
2018-01-18,161.6571008422357
2018-01-19,164.1703120780494
2018-01-22,161.75541154377387
2018-01-23,163.2949141170208
2018-01-24,160.88406796907933
2018-01-25,163.59874165646195
2018-01-26,164.28541267268955
2018-01-29,162.83122835473637
2018-01-30,162.29296936216068
2018-01-31,163.52936066213638
2018-02-01,172.07702509718843
2018-02-02,166.02307605283852
2018-02-05,160.23288260800064
2018-02-06,162.1864006134605
2018-02-07,165.6505396961844
2018-02-08,156.99913586738654
2018-02-09,159.28316099051688
2018-02-12,163.9036711534269
2018-02-13,162.8734128313134
2018-02-14,170.6259272065153
2018-02-15,172.3980333521979
2018-02-16,169.90562975210392
2018-02-20,167.9492419267916
2018-02-21,169.00707341760253
2018-02-22,168.39186227128363
2018-02-23,168.00685882658286
2018-02-26,168.00926103085314
2018-02-27,165.6460584198643
2018-02-28,165.31715106155826
2018-03-01,167.9228225966915
2018-03-02,166.951345484659
2018-03-05,170.68826704287426
2018-03-06,174.0222864554872
2018-03-07,170.68292484460403
2018-03-08,174.76160326240472
2018-03-09,176.60478217840398
2018-03-12,179.55332859245857
2018-03-13,175.89383965889826
2018-03-14,179.35947266629958
2018-03-15,178.65687359761114
2018-03-16,178.42595850246775
2018-03-19,180.54727204804183
2018-03-20,183.7449522914347
2018-03-21,183.2534658993576
2018-03-22,180.18605743629521
2018-03-23,176.65066554509335
2018-03-26,182.86040237472943
2018-03-27,178.28867768651975
2018-03-28,175.3938736458537
2018-03-29,174.22821847252217
2018-04-02,172.0079708466839
2018-04-03,170.95508518228866
2018-04-04,169.1799291062121
2018-04-05,172.44039576855906
2018-04-06,169.67275931914685
2018-04-09,170.36277646933792
2018-04-10,175.06611815332508
2018-04-11,172.05269672029925
2018-04-12,174.50159038845138
2018-04-13,173.81344038044926
2018-04-16,171.75886231673243
2018-04-17,173.87162153948117
2018-04-18,173.39834274825517
2018-04-19,174.67090444621513
2018-04-20,172.33920005955258
2018-04-23,172.2131312263442
2018-04-24,170.63638006181273
2018-04-25,173.51842092460214
2018-04-26,174.54986265293033
2018-04-27,176.34441957306967
2018-04-30,175.79057306535418
2018-05-01,172.8888248387277
2018-05-02,173.19356349280605
2018-05-03,171.9612430836583
2018-05-04,177.96205306062114
2018-05-07,179.46746695123798
2018-05-08,178.3185047720765
2018-05-09,180.7980617024402
2018-05-10,184.1484945420243
2018-05-11,182.4013740462673
2018-05-14,185.17741092475472
2018-05-15,183.51353937045354
2018-05-16,180.60052084097205
2018-05-17,181.14251212137253
2018-05-18,180.3516641180058
2018-05-21,184.2247348244037
2018-05-22,179.98526560446027
2018-05-23,182.6845813373821
2018-05-24,181.9244250334592
2018-05-25,182.34721012397392
2018-05-29,183.7904465228562
2018-05-30,185.73589586989115
2018-05-31,184.48809593992866
2018-06-01,188.8663640434144
2018-06-04,185.85538532282064
2018-06-05,185.99980090287417
2018-06-06,189.10845889975488
2018-06-07,188.1686589184954
2018-06-08,192.22237913917562
2018-06-11,190.73552593070184
2018-06-12,191.43950108299964
2018-06-13,197.1709364695164
2018-06-14,195.77535995950637
2018-06-15,195.14793982771715
2018-06-18,192.8364549441739
2018-06-19,193.25372243408123
2018-06-20,195.8567941083336
2018-06-21,193.44201561742176
2018-06-22,192.81355381005972
2018-06-25,192.3631670393701
2018-06-26,191.22363851560922
2018-06-27,187.52104781069525
2018-06-28,189.5050488031247
2018-06-29,188.14875798008202
2018-07-02,188.58982791876142
2018-07-03,187.78162961579218
2018-07-05,186.83790557110024
2018-07-06,192.5234082874724
2018-07-09,192.35281584248233
2018-07-10,193.53613080029322
2018-07-11,190.9561135273497
2018-07-12,191.58290676352567
2018-07-13,194.81207445954388
2018-07-16,194.7809452560688
2018-07-17,193.5167420349206
2018-07-18,195.3888212336116
2018-07-19,196.4049802586287
2018-07-20,192.90802570962603
2018-07-23,194.42888418489085
2018-07-24,196.11725882214367
2018-07-25,201.54795723486117
2018-07-26,199.23737226176533
2018-07-27,193.94724488460741
2018-07-30,189.6635857846697
2018-07-31,191.7890295936196
2018-08-01,186.91513642610607
2018-08-02,194.6589187068614
2018-08-03,191.3798755551518
2018-08-06,194.25475199961483
2018-08-07,195.11016937625985
2018-08-08,196.06787793057384
2018-08-09,195.39300575642352
2018-08-10,194.67464541872448
2018-08-13,197.0213073728828
2018-08-14,198.41853224814395
2018-08-15,198.1858865319992
2018-08-16,198.6580726295474
2018-08-17,199.4051539913195
2018-08-20,198.16374676673752
2018-08-21,199.55244227632937
2018-08-22,197.34598540230755
2018-08-23,196.8685998408407
2018-08-24,198.00782289147375
2018-08-27,198.40370187524616
2018-08-28,199.77850986917784
2018-08-29,202.19666530266096
2018-08-30,202.44066055462903
2018-08-31,201.93609432878165
2018-09-04,205.83586959521568
2018-09-05,204.0267528464942
2018-09-06,203.47513054131167
2018-09-07,203.59081006485223
2018-09-10,200.7703177091574
2018-09-11,202.64037940688675
2018-09-12,199.60186763135536
2018-09-13,205.5636812298499
2018-09-14,207.13627835204184
2018-09-17,200.75417955957647
2018-09-18,200.185827338219
2018-09-19,196.34293604890925
2018-09-20,198.69967336181745
2018-09-21,201.3053489787451
2018-09-24,203.81519971004124
2018-09-25,203.55382918485486
2018-09-26,202.47938327646762
2018-09-27,202.45879699502396
2018-09-28,203.20403470562235
2018-10-01,205.73106015044092
2018-10-02,199.0902575121458
2018-10-03,201.3148421018103
2018-10-04,198.04273856521885
2018-10-05,193.81778671130485
2018-10-08,190.10344670903615
2018-10-09,189.92123686826338
2018-10-10,179.57925193269074
2018-10-11,178.54387253213878
2018-10-12,180.73415126335607
2018-10-15,177.76396100334586
2018-10-16,181.1748418060422
2018-10-17,180.67528479093255
2018-10-18,178.10678203867366
2018-10-19,178.5915234703781
2018-10-22,182.7010126595776
2018-10-23,178.05467176400137
2018-10-24,172.70755506917604
2018-10-25,174.57917337630428
2018-10-26,167.1562196285856
2018-10-29,167.0985568150676
2018-10-30,169.4043510419393
2018-10-31,176.7303169528996
2018-11-01,170.6848095169566
2018-11-02,170.42953021473394
2018-11-05,168.41358584488006
2018-11-06,174.00736577244814
2018-11-07,176.57349367953677
2018-11-08,177.957919582859
2018-11-09,175.4750168520721
2018-11-12,172.1424084677991
2018-11-13,173.14887123615725
2018-11-14,172.79573725810118
2018-11-15,176.6264167043241
2018-11-16,177.81434702500002
2018-11-19,171.85465020182525
2018-11-20,169.34698638339557
2018-11-21,171.7996603821
2018-11-23,175.43041899394464
2018-11-26,177.68875705156665
2018-11-27,176.70955450909787
2018-11-28,185.67098608008706
2018-11-29,180.50982695798552
2018-11-30,180.89068538128785
2018-12-03,188.66795860188648
2018-12-04,179.2650862755472
2018-12-06,176.0800015478222
2018-12-07,175.4394772692263
2018-12-10,173.97944416088032
2018-12-11,177.07970221280704
2018-12-12,178.8491537161371
2018-12-13,177.61657984422496
2018-12-14,175.8082900525089
2018-12-17,168.84221674900854
2018-12-18,171.38158639935799
2018-12-19,170.92290010911182
2018-12-20,168.51676571184566
2018-12-21,162.81820453761028
2018-12-24,160.50379812490362
2018-12-26,168.48159432487262
