Date,Price
2018-01-02,111.56248560678323
2018-01-03,113.99315750555773
2018-01-04,114.94161719661001
2018-01-05,115.73730621595122
2018-01-08,116.02626401974184
2018-01-09,116.28792653229993
2018-01-10,114.67163706952162
2018-01-11,117.47574877604418
2018-01-12,117.53175439710851
2018-01-16,118.4470282926036
2018-01-17,124.11045839661301
2018-01-18,122.52691814556667
2018-01-19,121.24671486790324
2018-01-22,124.57707436606826
2018-01-23,123.3366508890775
2018-01-24,115.374437270456
2018-01-25,114.91122666944217
2018-01-26,120.04733657696349
2018-01-29,118.5728742539925
2018-01-30,116.09902849194366
2018-01-31,115.46317503055556
2018-02-01,117.98912609184802
2018-02-02,115.57715658314522
2018-02-05,110.633576103141
2018-02-06,112.53182931037882
2018-02-07,108.76024301000423
2018-02-08,105.79663471673166
2018-02-09,109.32858723474585
2018-02-12,110.34425595627597
2018-02-13,109.3406099275925
2018-02-14,109.91389386581358
2018-02-15,111.88845761372079
2018-02-16,111.89822929239885
2018-02-20,113.34221654827451
2018-02-21,110.81906009276136
2018-02-22,112.42409310445858
2018-02-23,113.24513197530226
2018-02-26,117.42998663618079
2018-02-27,116.4514048061878
2018-02-28,114.18559197759205
2018-03-01,112.67344972374667
2018-03-02,115.94796003660322
2018-03-05,116.9641743373764
2018-03-06,115.77685424655888
2018-03-07,116.51080127198867
2018-03-08,115.10894081468767
2018-03-09,118.0929496231969
2018-03-12,117.12263266951189
2018-03-13,117.18738786863109
2018-03-14,116.3967984015087
2018-03-15,115.60745527567154
2018-03-16,116.78593762341985
2018-03-19,115.94411257808312
2018-03-20,116.22663775803943
2018-03-21,116.73560549598162
2018-03-22,111.26741178005491
2018-03-23,109.17754878854716
2018-03-26,114.98225063327564
2018-03-27,111.38933362799425
2018-03-28,110.57067544227958
2018-03-29,112.10881379775988
2018-04-02,109.33826990803392
2018-04-03,109.555124114805
2018-04-04,110.3984028446914
2018-04-05,109.16664490453165
2018-04-06,107.10100740836162
2018-04-09,106.66486887492363
2018-04-10,110.73830573491115
2018-04-11,110.51573250012811
2018-04-12,112.9420449816376
2018-04-13,109.53555257662585
2018-04-16,110.024527950485
2018-04-17,113.04916076378521
2018-04-18,111.36592256114284
2018-04-19,109.42353882157042
2018-04-20,107.26112290704798
2018-04-23,106.73769591009045
2018-04-24,108.01001847217142
