Date,Price
2018-01-02,90.61934920972976
2018-01-03,90.71986296879149
2018-01-04,89.87487825706671
2018-01-05,89.62614302384051
2018-01-08,89.21820103861512
2018-01-09,87.75273924596686
2018-01-10,88.44658627896587
2018-01-11,90.213127439644
2018-01-12,90.14496216149267
2018-01-16,91.63669151933078
2018-01-17,90.8201029262363
2018-01-18,91.96858003923313
2018-01-19,90.0395309577629
2018-01-22,89.81649943989017
2018-01-23,90.0671866989158
2018-01-24,91.1513604011831
2018-01-25,91.42318477340106
2018-01-26,92.53356928816672
2018-01-29,90.29935578633683
2018-01-30,91.12309910646393
2018-01-31,89.58201497144827
2018-02-01,90.81519964239827
2018-02-02,87.646282346221
2018-02-05,86.99277027207124
2018-02-06,86.21454664789681
2018-02-07,85.68198110942635
2018-02-08,84.4128601735602
2018-02-09,85.87265893082264
2018-02-12,86.53897972300483
2018-02-13,86.8332094446214
2018-02-14,88.85647844762538
2018-02-15,89.62458359873747
2018-02-16,87.20919755345614
2018-02-20,89.09746717055245
2018-02-21,88.20590607252328
2018-02-22,87.59163102722925
2018-02-23,87.803520091604
2018-02-26,88.51184875795504
2018-02-27,87.06522553999164
2018-02-28,86.3507848878852
2018-03-01,84.65348043939336
2018-03-02,85.64053203096873
2018-03-05,85.93508578097493
2018-03-06,86.29575796849892
2018-03-07,84.83302355962843
2018-03-08,85.12022516579935
2018-03-09,84.73557874255489
2018-03-12,85.14921587359521
2018-03-13,84.3675477102829
2018-03-14,84.9752190289858
2018-03-15,84.26129052255261
2018-03-16,84.5215057727133
2018-03-19,84.35962554387879
2018-03-20,82.92337323055702
2018-03-21,83.47109926115357
2018-03-22,83.57184620617255
2018-03-23,82.35200747808477
2018-03-26,84.83632017872847
2018-03-27,85.41825148807179
2018-03-28,85.04394652929079
2018-03-29,84.42207042255308
2018-04-02,83.30859110520868
2018-04-03,86.28541669740552
2018-04-04,86.87291612997763
2018-04-05,86.42169116350367
2018-04-06,85.63852385514352
2018-04-09,85.6947796063084
2018-04-10,84.72620604680114
2018-04-11,84.04204035106915
2018-04-12,82.88283629043099
2018-04-13,83.7230200678128
2018-04-16,83.45930184338485
2018-04-17,83.79550247407352
2018-04-18,84.30712885675857
2018-04-19,84.67174389290003
2018-04-20,82.5209066374899
2018-04-23,82.93715147947404
2018-04-24,82.86514052571272
2018-04-25,83.39604024837251
2018-04-26,83.5662152156653
2018-04-27,82.97778599836771
2018-04-30,82.60799971011056
2018-05-01,82.40522691670864
2018-05-02,82.14065932156669
2018-05-03,81.81473722277305
2018-05-04,86.63489808868266
2018-05-07,85.1501478946717
2018-05-08,85.07941176689263
2018-05-09,84.70063363554874
2018-05-10,84.92726953738662
2018-05-11,86.1024741107056
2018-05-14,86.3544462832736
2018-05-15,87.76403916614895
2018-05-16,86.34539344439733
2018-05-17,84.6095439250153
2018-05-18,85.42577429787818
2018-05-21,85.63508063598826
2018-05-22,85.11004810497724
2018-05-23,83.2185957521717
2018-05-24,83.45932018452375
2018-05-25,83.7855678207697
2018-05-29,83.21878146219692
2018-05-30,83.91405088572265
2018-05-31,83.78508280279661
2018-06-01,82.87183578353515
2018-06-04,82.79979794990392
2018-06-05,83.98805207604539
2018-06-06,84.13835602982931
2018-06-07,84.73982877333458
2018-06-08,84.42059880118913
2018-06-11,84.57932618005817
2018-06-12,85.59006610574525
2018-06-13,87.72519427276765
2018-06-14,87.75377842049176
2018-06-15,88.14840023260373
2018-06-18,88.29384406204487
2018-06-19,88.40280413592308
2018-06-20,89.98489015489344
2018-06-21,89.18956594809006
2018-06-22,89.49881163279605
2018-06-25,88.46337941765012
2018-06-26,88.68887482562513
2018-06-27,88.091982230773
2018-06-28,89.03128644422662
2018-06-29,88.81513190277181
2018-07-02,88.22189025345688
2018-07-03,88.66446148333449
2018-07-05,89.28438284857484
2018-07-06,90.33756279897358
2018-07-09,91.03277042628304
2018-07-10,90.91583795426965
2018-07-11,91.0048843181703
2018-07-12,90.66294126851326
2018-07-13,91.27978371633546
2018-07-16,91.37571772088094
2018-07-17,89.95204738000861
2018-07-18,89.93140028544344
2018-07-19,89.57338331075438
2018-07-20,90.39155625773661
2018-07-23,89.27179133171683
2018-07-24,88.78267986250535
2018-07-25,89.77958857195772
2018-07-26,90.25971418370312
2018-07-27,86.28236690645966
2018-07-30,84.80991817578996
2018-07-31,85.33984863567713
2018-08-01,85.55269841481703
2018-08-02,86.16056012742158
2018-08-03,86.11366226317867
2018-08-06,85.71105994144921
2018-08-07,85.94891306737725
2018-08-08,86.76464485223539
2018-08-09,86.15625446091215
2018-08-10,86.16452505519831
2018-08-13,85.20176148729988
2018-08-14,85.89018799099964
2018-08-15,85.73879755574268
2018-08-16,86.12843770979563
2018-08-17,86.45199168473441
2018-08-20,86.3041847292858
