Date,Price
2018-01-02,211.74248924408184
2018-01-03,217.15060069037804
2018-01-04,216.75537442284048
2018-01-05,216.94550945731788
2018-01-08,219.27578529668338
2018-01-09,220.52852336549262
2018-01-10,219.07239463019766
2018-01-11,223.21973123338947
2018-01-12,228.10497366296704
2018-01-16,228.60030438893418
2018-01-17,232.03213927681904
2018-01-18,232.20130799666725
2018-01-19,228.21311514831046
2018-01-22,234.5683995912832
2018-01-23,236.29762114070067
2018-01-24,233.4800113658394
2018-01-25,232.83850451616692
2018-01-26,235.0274422666016
2018-01-29,231.09393466073473
2018-01-30,229.76618519774672
2018-01-31,236.07900992311394
2018-02-01,231.43295113044715
2018-02-02,230.20752968173224
2018-02-05,224.71199899399514
2018-02-06,230.59157892448084
2018-02-07,226.87653662869
2018-02-08,218.90654842561767
2018-02-09,220.28964118322463
2018-02-12,227.1090360389302
2018-02-13,227.4691470152268
2018-02-14,228.30967943733432
2018-02-15,239.98054947781563
2018-02-16,238.15990992470304
2018-02-20,239.43027851309378
2018-02-21,233.55208089014442
2018-02-22,236.24183682151303
2018-02-23,241.7025258627771
2018-02-26,248.30071064952276
2018-02-27,243.60578616471557
2018-02-28,241.13857245789305
2018-03-01,242.07070535529104
2018-03-02,244.4766261370217
2018-03-05,245.6818078795897
2018-03-06,245.61359591759887
2018-03-07,248.97981545564323
2018-03-08,250.73446658847618
2018-03-09,257.3826714671568
2018-03-12,253.9483452787805
2018-03-13,256.83992999170744
2018-03-14,253.86961981295596
2018-03-15,251.2334623955627
2018-03-16,258.17391385863914
2018-03-19,258.18224650542413
2018-03-20,262.4587368137687
2018-03-21,261.95305131688804
2018-03-22,256.09892094100144
2018-03-23,246.54415269557796
2018-03-26,261.8518174761506
2018-03-27,247.95648204292183
2018-03-28,245.57717248433144
2018-03-29,251.3589285035653
2018-04-02,245.83299251229766
2018-04-03,246.93497980301458
2018-04-04,261.75328561085706
2018-04-05,255.5144447051293
2018-04-06,251.79836432831522
