Date,Price
2018-01-02,210.61100319116605
2018-01-03,215.47274427909545
2018-01-04,215.23507428457268
2018-01-05,215.66299499531974
2018-01-08,216.04343281709563
2018-01-09,218.01091693207138
2018-01-10,218.17457005101247
2018-01-11,221.57087632053015
2018-01-12,223.6489964827144
2018-01-16,223.3976048256991
2018-01-17,226.31647184215788
2018-01-18,229.02198680629232
2018-01-19,228.0203305731917
2018-01-22,226.5162491552078
2018-01-23,228.14623781927816
2018-01-24,227.62866198806844
2018-01-25,232.17144723151006
2018-01-26,235.49532408959456
2018-01-29,228.32881857271312
2018-01-30,217.50465760281597
2018-01-31,213.73133246798818
2018-02-01,216.06304272901534
2018-02-02,215.67415468086375
2018-02-05,205.33878482733743
2018-02-06,203.92534081273087
2018-02-07,203.73310707502765
2018-02-08,198.0586691664455
2018-02-09,200.13405281037254
2018-02-12,203.97561513004888
2018-02-13,205.0844959578618
2018-02-14,206.6469313365895
2018-02-15,201.142435571337
2018-02-16,201.7068936266609
2018-02-20,198.80965384592474
2018-02-21,198.23909645350182
2018-02-22,202.35425989766907
2018-02-23,206.35379475960553
2018-02-26,203.17312605580884
2018-02-27,207.27914852068636
2018-02-28,202.80805870758167
2018-03-01,202.47797961785
2018-03-02,200.33651697982094
2018-03-05,202.81263353617857
2018-03-06,201.90159642540692
2018-03-07,202.39558333641617
2018-03-08,181.57677832644652
2018-03-09,185.14986173459593
2018-03-12,178.8274656459561
2018-03-13,172.4710367612278
2018-03-14,178.43312450824268
2018-03-15,178.16509327908116
2018-03-16,179.41730399306806
2018-03-19,175.1503888300585
2018-03-20,173.15456214164627
2018-03-21,176.7605934846754
2018-03-22,174.18608813381567
2018-03-23,173.84625108368894
2018-03-26,179.70144281951852
2018-03-27,175.66385722699835
2018-03-28,180.16299567945427
2018-03-29,178.41188697535824
2018-04-02,176.10683166640663
2018-04-03,177.69242770837425
2018-04-04,179.0787459154297
2018-04-05,180.1440455626994
2018-04-06,180.26014050634237
2018-04-09,179.69371402682594
2018-04-10,178.52315062383357
2018-04-11,177.7184886424944
2018-04-12,179.7198831626932
2018-04-13,183.97332089329768
2018-04-16,185.72666603511237
2018-04-17,182.49292851964944
2018-04-18,185.69830114132867
2018-04-19,179.61247510592617
2018-04-20,180.43883667044685
2018-04-23,184.62316308114458
2018-04-24,181.11671554759155
2018-04-25,183.4731264297192
2018-04-26,183.56445167899517
2018-04-27,181.47437764430293
2018-04-30,182.47745145869095
2018-05-01,180.39940217056272
2018-05-02,183.96139183054802
2018-05-03,180.40663615115335
2018-05-04,183.38038095866946
2018-05-07,181.31377527142996
2018-05-08,182.51645979358727
2018-05-09,178.2282437973691
2018-05-10,181.73136974166079
2018-05-11,185.60279711399807
2018-05-14,187.71809786571674
2018-05-15,184.24745518668553
2018-05-16,187.99541201777086
2018-05-17,188.23282883063553
2018-05-18,185.68233109936622
2018-05-21,188.7095394110536
2018-05-22,184.40657241540006
2018-05-23,185.57617393848224
2018-05-24,184.8048801354359
2018-05-25,185.19671155471602
2018-05-29,182.96308660885515
2018-05-30,182.6390127959274
2018-05-31,177.8223280379516
2018-06-01,180.89289229566558
2018-06-04,180.16540512268654
2018-06-05,179.8729892064684
2018-06-06,185.02300084779384
2018-06-07,185.5595413760675
2018-06-08,187.66151424921748
2018-06-11,192.28615664716222
2018-06-12,185.93942722479613
2018-06-13,186.97398935202105
2018-06-14,185.77862109232095
2018-06-15,186.2430348049561
2018-06-18,181.68619586471536
2018-06-19,185.35938403309052
2018-06-20,186.22696654286267
2018-06-21,186.0831525195446
2018-06-22,183.95442160747967
2018-06-25,183.02172492440158
2018-06-26,184.759938313387
2018-06-27,183.74415487117756
2018-06-28,178.15071608209854
2018-06-29,181.23313670041085
2018-07-02,179.8702330100613
2018-07-03,178.3339662326533
2018-07-05,181.84443964662884
2018-07-06,183.89832538749693
2018-07-09,183.92885518612235
2018-07-10,180.97169029262648
2018-07-11,183.4722194730829
2018-07-12,181.10681342550137
2018-07-13,184.9692414416661
2018-07-16,184.2906560785362
2018-07-17,178.38791106119177
2018-07-18,189.01133125923639
2018-07-19,186.41305341600074
2018-07-20,189.16538261572336
2018-07-23,189.05510266643876
2018-07-24,187.8977922271092
2018-07-25,186.4563562251299
2018-07-26,186.44367859556633
2018-07-27,187.1367519124745
2018-07-30,184.20210720528226
2018-07-31,190.32463567810936
2018-08-01,190.12050008998
2018-08-02,196.3044565601886
2018-08-03,196.57084683001548
2018-08-06,198.2304403485114
2018-08-07,197.10926898525344
2018-08-08,198.7486834086886
2018-08-09,192.40232884268065
2018-08-10,194.12464947891826
2018-08-13,190.05182463096605
2018-08-14,196.03316444951324
2018-08-15,195.3153477823192
2018-08-16,195.37976389380225
2018-08-17,199.9896404339922
2018-08-20,196.43426570435716
2018-08-21,197.29160882289773
2018-08-22,193.59582316021914
2018-08-23,192.51953468317123
2018-08-24,193.8038303348788
2018-08-27,198.36222527547307
2018-08-28,196.79659815170234
2018-08-29,200.45733026127348
2018-08-30,199.36479212941853
2018-08-31,199.8714471669821
2018-09-04,197.40195715521398
2018-09-05,192.9043890230623
2018-09-06,195.38923085598654
2018-09-07,199.24384665114374
2018-09-10,196.13719166027175
2018-09-11,192.0298461550112
2018-09-12,194.45288337139203
2018-09-13,201.13994525802207
2018-09-14,206.30139885038568
2018-09-17,207.70295827759531
2018-09-18,211.42951305517425
2018-09-19,208.2494088990156
2018-09-20,211.6014450430365
2018-09-21,212.60955553795065
2018-09-24,209.38329997415713
2018-09-25,209.59412120012948
2018-09-26,211.4816460689607
2018-09-27,212.3721277497469
2018-09-28,213.8749058692575
2018-10-01,220.91061373102175
2018-10-02,218.76872943427935
2018-10-03,219.17259363535348
2018-10-04,218.15535491206043
2018-10-05,223.7663294770511
2018-10-08,218.18879907930392
2018-10-09,223.33629850314617
2018-10-10,217.91770744075092
2018-10-11,212.16225859094914
2018-10-12,213.60189656741323
2018-10-15,210.7494355317231
2018-10-16,221.4839872826942
2018-10-17,221.26090317131963
2018-10-18,221.05199005888701
2018-10-19,217.03414039190184
2018-10-22,214.40774321347263
2018-10-23,219.40465381919282
2018-10-24,210.4507731506554
2018-10-25,215.59548421079626
2018-10-26,213.83054954977382
2018-10-29,215.7327381658776
2018-10-30,217.9058383208985
2018-10-31,221.52999351923646
2018-11-01,226.41104151022842
2018-11-02,223.51029874677204
